1, 1.280725018659723e-05
2, 4.729749889520463e-06
3, 4.17474984715227e-06
4, 4.403249931783648e-06
5, 8.312500085594365e-06
6, 5.17250009579584e-06
7, 5.024000074627111e-06
8, 5.133750164532103e-06
9, 5.4060001275502145e-06
10, 5.701999725715723e-06
11, 5.912500000704313e-06
12, 6.061749900254654e-06
13, 6.270999620028306e-06
14, 6.412250058929203e-06
15, 1.0225499863736331e-05
16, 6.90949991621892e-06
17, 7.1062499955587555e-06
18, 1.7588500213605585e-05
19, 8.112249815894756e-06
20, 8.148249889927683e-06
21, 1.651874981689616e-05
22, 8.568250450480264e-06
23, 8.733999948162818e-06
24, 9.031999979924876e-06
25, 9.106249763135565e-06
26, 9.363749995827675e-06
27, 9.812999905989273e-06
28, 9.906750165100675e-06
29, 1.0163999832002446e-05
30, 1.0347500392526854e-05
31, 1.0420249964226969e-05
32, 1.0863249826797983e-05
33, 1.0973000371450325e-05
34, 1.113774987970828e-05
35, 1.2590749975061044e-05
36, 1.937675006047357e-05
37, 2.1151000055397162e-05
38, 2.1145749997231178e-05
39, 2.451249974910752e-05
40, 2.1604249923257157e-05
41, 1.6269500065391185e-05
42, 1.70402499861666e-05
43, 1.859975009210757e-05
44, 2.0545749976008665e-05
45, 2.1752749944425886e-05
46, 1.4146750345389592e-05
47, 1.486824976382195e-05
48, 1.865900003394927e-05
49, 1.4716250007040799e-05
50, 1.4534250112774316e-05
51, 1.4742749954166356e-05
52, 1.9245750081609003e-05
53, 1.594600007592817e-05
54, 1.5662749774492113e-05
55, 1.590649981153547e-05
56, 1.6178250007214956e-05
57, 2.47785001192824e-05
58, 1.6736999896238558e-05
59, 1.6829999822220998e-05
60, 1.7016999663610477e-05
61, 2.2177749997354113e-05
62, 1.7526249848742737e-05
63, 1.7717999980959576e-05
64, 1.7894499706017086e-05
65, 1.8099500266544055e-05
66, 1.8305000139662297e-05
67, 1.8572250155557413e-05
68, 1.8827500298357336e-05
69, 1.9221999991714256e-05
70, 1.9330000213813037e-05
71, 1.9337000139785232e-05
72, 1.9688000065798406e-05
73, 1.9828750282613328e-05
74, 2.0032749944220996e-05
75, 2.0343749838502845e-05
76, 1.986600000236649e-05
77, 1.996575019802549e-05
78, 2.032825022979523e-05
79, 2.4512250092811882e-05
80, 2.14217498069047e-05
81, 2.8094249955756823e-05
82, 2.1810999896842986e-05
83, 2.6197250008408446e-05
84, 2.15757499972824e-05
85, 2.183700007662992e-05
86, 2.205949976996635e-05
87, 2.29697498070891e-05
88, 2.3237000277731568e-05
89, 2.317300004506251e-05
90, 2.335425006094738e-05
91, 2.3790750219632173e-05
92, 2.4761250188021222e-05
93, 2.800999982355279e-05
94, 2.4795000172161963e-05
95, 2.8308500077400822e-05
96, 2.8227249913470587e-05
97, 2.8317499982222216e-05
98, 2.5188499876094284e-05
99, 3.293525014669285e-05
100, 2.8797750019293744e-05
101, 3.9458250284951646e-05
102, 3.002600033141789e-05
103, 2.5318249754491262e-05
104, 3.038100021512946e-05
105, 3.0041499940125505e-05
106, 3.1148249945545103e-05
107, 2.7153750124853104e-05
108, 3.149724989270908e-05
109, 2.7504750050866278e-05
110, 2.7627749659586698e-05
111, 2.8004500109091168e-05
112, 3.7038249956822256e-05
113, 2.8407000172592234e-05
114, 4.783949998454773e-05
115, 2.7844000214827247e-05
116, 2.9135750082787126e-05
117, 4.8208999942289665e-05
118, 3.238874978706008e-05
119, 3.300849994047894e-05
120, 3.3166749744850677e-05
121, 3.37152496285853e-05
122, 3.0349499866133556e-05
123, 3.0487750336760655e-05
124, 3.383549983482226e-05
125, 3.441975013629417e-05
126, 3.4664250051719137e-05
127, 3.1476999993174104e-05
128, 3.3046749649656704e-05
129, 3.193924976585549e-05
130, 3.982774978794623e-05
131, 3.9968249893718166e-05
132, 3.5506250242178794e-05
133, 3.153475017825258e-05
134, 4.8474999857717194e-05
135, 4.0536750020692125e-05
136, 4.9373749789083377e-05
137, 5.1116500344505766e-05
138, 3.7280749893398024e-05
139, 4.415325020090677e-05
140, 3.421874998821295e-05
141, 3.426674993534107e-05
142, 3.779149983529351e-05
143, 3.823774977718131e-05
144, 3.8420249893533764e-05
145, 3.861574987240601e-05
146, 3.5750249935517786e-05
147, 3.912024976671091e-05
148, 3.596775013647857e-05
149, 3.958724983021966e-05
150, 4.319324989410234e-05
151, 3.985800003647455e-05
152, 3.660550009954022e-05
153, 3.958575007345644e-05
154, 3.712775014719227e-05
155, 3.731500009962474e-05
156, 3.646100003606989e-05
157, 4.017949959234102e-05
158, 4.024300005767145e-05
159, 3.8372249946405645e-05
160, 4.579025016937521e-05
161, 4.0974499825097155e-05
162, 3.7547499687207164e-05
163, 3.782424983000965e-05
164, 4.17447504332813e-05
165, 4.289400021662004e-05
166, 4.3047749841207406e-05
167, 3.864900008920813e-05
168, 4.598150007950608e-05
169, 5.0782000016624806e-05
170, 5.959650025033625e-05
171, 4.491625031732838e-05
172, 5.074425007478567e-05
173, 4.418674961925717e-05
174, 4.3759000163845485e-05
175, 4.4113250169175444e-05
176, 4.466325026442064e-05
177, 5.6208250043709995e-05
178, 4.8347999836551026e-05
179, 4.565525023281225e-05
180, 4.538949997368036e-05
181, 4.533174978860188e-05
182, 4.562149979392416e-05
183, 5.0939000175276306e-05
184, 4.745075011669542e-05
185, 4.4068000079278136e-05
186, 4.402075001053163e-05
187, 4.440000020622392e-05
188, 4.4720999994751764e-05
189, 4.482650001591537e-05
190, 4.6243749693530845e-05
191, 4.873575016972609e-05
192, 4.544125022221124e-05
193, 4.559224998956779e-05
194, 4.841124973609112e-05
195, 4.906974982077372e-05
196, 4.838450013266993e-05
197, 6.149399996502325e-05
198, 4.932725005346583e-05
199, 5.912024971621577e-05
200, 5.090874992674799e-05
201, 4.74164999104687e-05
202, 4.58487502328353e-05
203, 5.873549980606185e-05
204, 4.8087749746628106e-05
205, 7.98937498984742e-05
