1, 8.977700053947046e-06
2, 4.217099922243506e-06
3, 3.7633999454556033e-06
4, 3.745600042748265e-06
5, 3.6774999898625538e-06
6, 3.652399936981965e-06
7, 3.643300078692846e-06
8, 3.73760012735147e-06
9, 3.758500133699272e-06
10, 3.772699892579112e-06
11, 3.7447000067913906e-06
12, 3.805899905273691e-06
13, 3.78420008928515e-06
14, 3.6535000617732292e-06
15, 3.7832000089110806e-06
16, 5.137599873705767e-06
17, 3.7003001125412993e-06
18, 3.7040999814053066e-06
19, 3.649599966593087e-06
20, 3.7284999052644707e-06
21, 3.7974999941070563e-06
22, 3.8015999962226487e-06
23, 3.840399949694984e-06
24, 3.8047999623813665e-06
25, 3.749700044863857e-06
26, 3.7907999285380357e-06
27, 3.7006999264121988e-06
28, 3.6683999496744945e-06
29, 3.6903000363963654e-06
30, 3.818400000454858e-06
31, 3.820500023721252e-06
32, 4.199299837637227e-06
33, 4.172999979346059e-06
34, 5.191800119064282e-06
35, 3.8681999285472555e-06
36, 3.724300040630624e-06
37, 3.6498999179457313e-06
38, 3.667000055429526e-06
39, 3.7166999391047282e-06
40, 3.730999924300704e-06
41, 5.28839991602581e-06
42, 3.7846000850549897e-06
43, 5.202200009080116e-06
44, 3.880400072375778e-06
45, 3.7842999518034047e-06
46, 3.6780000300495884e-06
47, 3.7040999814053066e-06
48, 3.7895000787102616e-06
49, 3.894100154866465e-06
50, 4.138700023759156e-06
51, 3.8051000956329515e-06
52, 3.6130000808043406e-06
53, 3.661499977170024e-06
54, 3.6935000025550837e-06
55, 3.699799890455324e-06
56, 5.076400157122407e-06
57, 3.697600004670676e-06
58, 5.045999932917766e-06
59, 3.7163999877520837e-06
60, 3.773299977183342e-06
61, 5.0712000302155506e-06
62, 3.733699850272387e-06
63, 3.7575000533252023e-06
64, 3.738799932762049e-06
65, 3.7429999792948365e-06
66, 3.7353000152506864e-06
67, 3.787099922192283e-06
68, 3.7510999391088262e-06
69, 5.091099956189282e-06
70, 3.748400013137143e-06
71, 3.703900074469857e-06
72, 5.259700083115604e-06
73, 6.496200148831121e-06
74, 3.792200004681945e-06
75, 5.120700006955303e-06
76, 3.848699998343364e-06
77, 5.152599987923167e-06
78, 3.731499964487739e-06
79, 3.755399848159868e-06
80, 3.7723000787082127e-06
81, 3.6901999919791704e-06
82, 5.225499990046956e-06
83, 3.848500091407913e-06
84, 3.821999962383416e-06
85, 3.738799932762049e-06
86, 3.812500108324457e-06
87, 3.7915000575594603e-06
88, 3.793099858739879e-06
89, 3.7820000216015615e-06
90, 3.7794001400470733e-06
91, 6.394099909812212e-06
92, 3.9083000956452455e-06
93, 3.8902999222045764e-06
94, 3.806000131589826e-06
95, 3.788299909501802e-06
96, 3.8230999052757396e-06
97, 3.782299972954206e-06
98, 3.764099892578088e-06
99, 3.834900053334423e-06
100, 3.8734999179723674e-06
101, 3.827100044873077e-06
102, 3.824200030067005e-06
103, 4.160100070293993e-06
104, 7.272900074895006e-06
105, 9.263599895348307e-06
106, 5.465199865284376e-06
107, 5.112699909659568e-06
108, 3.826300053333398e-06
109, 3.7798999983351678e-06
110, 4.998099939257372e-06
111, 3.697700049087871e-06
112, 3.718300104083028e-06
113, 4.251599966664798e-06
114, 3.944399941246956e-06
115, 3.942200055462308e-06
116, 3.872600063914433e-06
117, 3.8077998397056946e-06
118, 3.8063999454607256e-06
119, 3.870500040648039e-06
120, 3.877699964505155e-06
121, 3.8791000406490635e-06
122, 3.9369999285554515e-06
123, 3.928600017388817e-06
124, 3.952800034312531e-06
125, 3.854500027955509e-06
126, 3.9074000596883705e-06
127, 3.925300006812904e-06
128, 3.979199937020894e-06
129, 3.861000004690141e-06
130, 3.8842999856569804e-06
131, 3.960399953939486e-06
132, 3.914599983545486e-06
133, 3.8735999623895624e-06
134, 3.93270001950441e-06
135, 3.872600063914433e-06
136, 3.903300057572778e-06
137, 3.872100023727398e-06
138, 3.871599983540364e-06
139, 3.887999992002733e-06
140, 3.907900099875405e-06
141, 3.8902999222045764e-06
142, 3.869799911626615e-06
143, 3.89950000680983e-06
144, 3.93799982703058e-06
