1, 1.2354000136838295e-07
2, 1.2420500024745707e-07
3, 1.1727399942174089e-07
4, 1.3795799895888194e-07
5, 1.350639995507663e-07
6, 1.3796600069326815e-07
7, 1.2117100050090812e-07
8, 1.3357300122152083e-07
9, 1.3379200026975012e-07
10, 1.4730300063092727e-07
11, 1.5103500118129886e-07
12, 1.2318100016273093e-07
13, 1.6011400111892727e-07
14, 1.312749991484452e-07
15, 1.337890007562237e-07
16, 1.3506299910659435e-07
17, 1.3589799891633447e-07
18, 1.3222999950812663e-07
19, 1.2062299902027008e-07
20, 1.3477899847202934e-07
21, 1.2184000115667003e-07
22, 1.2162599887233229e-07
23, 1.1781399916799273e-07
24, 2.9356499908317347e-07
25, 3.4409600084472914e-07
26, 1.464770011807559e-07
27, 1.271559995075222e-07
28, 1.2142299965489656e-07
29, 1.345170003332896e-07
30, 1.329869992332533e-07
31, 1.2084300033166075e-07
32, 1.20605000120122e-07
33, 1.226799995492911e-07
34, 1.214359999721637e-07
35, 1.220479989569867e-07
36, 1.3443099851428996e-07
37, 1.3494100130628795e-07
38, 1.342310006293701e-07
39, 1.2234899986651725e-07
40, 1.3482000031217467e-07
41, 1.2141799925302622e-07
42, 1.2195400086056907e-07
43, 1.3531200056604574e-07
44, 1.3475600098900032e-07
45, 1.20892998893396e-07
46, 1.5091199929884169e-07
47, 1.3361999845074024e-07
48, 1.33759000163991e-07
49, 1.200200003950158e-07
50, 1.5984699894033837e-07
51, 1.214380008605076e-07
52, 1.3067599866189994e-07
53, 1.3196299914852717e-07
54, 1.4575400018657091e-07
55, 1.3398500050243455e-07
56, 1.621669998712605e-07
57, 1.6316599976562428e-07
58, 1.2222300028952303e-07
59, 1.210449991049245e-07
60, 1.20964001325774e-07
61, 1.3463499999488703e-07
62, 1.214239982800791e-07
63, 1.4777899923501537e-07
64, 1.316840007348219e-07
65, 1.337829999101814e-07
66, 1.4591999934054912e-07
67, 1.3170300007914194e-07
68, 1.3035600022703874e-07
69, 1.308089995291084e-07
70, 1.309630006289808e-07
71, 1.3190800018492155e-07
72, 1.2121799954911694e-07
73, 1.2210200111439918e-07
74, 1.2056000014126767e-07
75, 1.2048600001435261e-07
76, 1.364189993182663e-07
77, 1.2052499914716464e-07
78, 1.214479998452589e-07
79, 1.1673699918901547e-07
80, 1.2959000014234334e-07
81, 1.3062100151728373e-07
82, 1.213649993587751e-07
83, 1.168590006273007e-07
84, 1.2924999828101135e-07
85, 1.3136900088284165e-07
86, 1.312220010731835e-07
87, 1.3085700084047857e-07
88, 1.6623199917376042e-07
89, 1.3365499944484327e-07
90, 1.1659399933705572e-07
91, 1.3306999971973709e-07
92, 1.3110600048094055e-07
93, 1.2169799992989284e-07
94, 1.490419999754522e-07
95, 1.4078200001677032e-07
96, 1.5174100008152892e-07
97, 1.740709994919598e-07
98, 1.3381899952946697e-07
99, 1.2259100003575441e-07
100, 1.5792100020917132e-07
101, 1.320789997407701e-07
102, 1.3137099995219615e-07
103, 2.836919993569609e-07
104, 3.5312100044393447e-07
105, 1.4477799959422556e-07
106, 1.7562699940754102e-07
107, 1.2151600094512104e-07
108, 1.210290010931203e-07
109, 1.350639995507663e-07
110, 1.368079992971616e-07
111, 1.3509299969882704e-07
112, 1.2054299986630212e-07
113, 1.2081200111424551e-07
114, 1.218270008394029e-07
115, 1.3464699986798224e-07
116, 1.221230013470631e-07
117, 1.1862900100823026e-07
118, 1.2152199997217396e-07
119, 1.3334100003703498e-07
120, 1.3634700007969513e-07
121, 1.3470399971993175e-07
122, 1.206319993798388e-07
123, 1.2194500050100032e-07
124, 1.167840000562137e-07
125, 1.3226999908511061e-07
126, 1.2101599895686376e-07
127, 2.1373100025812164e-07
128, 1.4164299864205533e-07
129, 1.3482299982570112e-07
130, 1.3618699995276984e-07
131, 1.3429499995254445e-07
132, 1.3460900117934217e-07
133, 1.3558200043917168e-07
134, 1.2168800094514154e-07
135, 1.8628399993758649e-07
136, 1.3508099982573186e-07
137, 1.3284600026963745e-07
138, 1.2200299897813237e-07
139, 1.219059995491989e-07
140, 1.6872900050657335e-07
141, 1.350820002699038e-07
142, 1.173290002043359e-07
143, 1.3229700016381684e-07
144, 1.3466400014294776e-07
145, 1.20663999041426e-07
146, 1.2119799976062494e-07
147, 2.0865099941147492e-07
148, 2.150330001313705e-07
149, 1.2194500050100032e-07
150, 1.208260000566952e-07
151, 1.1956099842791447e-07
152, 1.331210005446337e-07
153, 2.334950004296843e-07
154, 2.3834099920350128e-07
155, 2.4038100127654616e-07
156, 2.2910900042916183e-07
157, 1.458349997847108e-07
158, 1.509869998699287e-07
159, 1.3537700033339207e-07
160, 1.3745400065090507e-07
161, 1.2059599976055324e-07
162, 1.3502699948730878e-07
163, 1.5001000065240077e-07
164, 1.3918300101067872e-07
165, 1.2212000001454725e-07
166, 1.727439994283486e-07
167, 1.460450002923608e-07
168, 1.850260014180094e-07
169, 1.3115199908497742e-07
170, 1.3296599900058937e-07
171, 1.343969997833483e-07
172, 1.1753500075428747e-07
173, 1.1726299999281765e-07
174, 1.2218399933772162e-07
175, 2.310210002178792e-07
176, 1.54617999214679e-07
177, 1.343929998256499e-07
178, 1.373369996144902e-07
179, 1.4550500054610893e-07
